BranchName,Week,DayWeek,Day,Month,Hour,Transaction_Type,Units,Amount
MyStore,31,6,4,8,17,Card,15,$78.50
MyStore,31,7,5,8,8,Card,6,$14.00
MyStore,31,7,5,8,9,Card,6,$65.00
MyStore,31,7,5,8,10,Cash,4,-$7.41
MyStore,31,7,5,8,10,Card,14,-$6.20
MyStore,31,7,5,8,10,Card,21,$46.75
MyStore,31,7,5,8,11,Cash,7,-$11.80
MyStore,31,7,5,8,11,Card,16,$52.25
MyStore,31,7,5,8,12,Card,6,-$20.90
MyStore,31,7,5,8,12,Card,23,$111.00
MyStore,31,7,5,8,13,Cash,7,-$128.00
MyStore,31,7,5,8,13,Card,3,-$42.00
MyStore,31,7,5,8,13,Card,31,$173.00
MyStore,31,7,5,8,14,Cash,41,-$71.14
MyStore,31,7,5,8,14,Card,13,$157.35
MyStore,31,7,5,8,15,Card,1,-$25.00
MyStore,31,7,5,8,15,Card,15,$90.00
MyStore,31,7,5,8,16,Cash,256,-$194.25
MyStore,31,7,5,8,16,Card,5,-$16.60
MyStore,31,7,5,8,16,Card,20,$85.50
MyStore,31,7,5,8,17,Cash,1,-$65.00
MyStore,31,7,5,8,17,Card,24,$179.00
MyStore,31,7,5,8,18,Card,5,$2.50
MyStore,32,1,6,8,9,Card,2,$2.50
MyStore,32,1,6,8,10,Cash,20,-$173.10
MyStore,32,1,6,8,10,Card,4,$28.00
MyStore,32,1,6,8,11,Cash,8,-$31.90
MyStore,32,1,6,8,11,Card,1,-$2.00
MyStore,32,1,6,8,11,Card,9,$104.75
MyStore,32,1,6,8,12,Cash,4,-$155.30
MyStore,32,1,6,8,12,Card,15,$79.50
MyStore,32,1,6,8,13,Card,140,-$301.73
MyStore,32,1,6,8,13,Card,9,$24.75
MyStore,32,1,6,8,14,Card,14,-$42.61
MyStore,32,1,6,8,14,Card,9,$124.50
MyStore,32,1,6,8,15,Card,17,-$36.00
MyStore,32,1,6,8,15,Card,13,$215.75
MyStore,32,2,7,8,11,Card,11,$114.45
MyStore,32,2,7,8,13,Card,7,$22.50
MyStore,32,2,7,8,14,Card,2,$57.00
MyStore,32,2,7,8,16,Card,1,$1.50
MyStore,32,3,8,8,10,Card,3,$75.50
MyStore,32,3,8,8,11,Card,6,$222.00
MyStore,32,3,8,8,12,Card,1,$5.00
MyStore,32,3,8,8,13,Card,2,$2.00
MyStore,32,3,8,8,16,Card,1,$10.00
MyStore,32,4,9,8,8,Card,5,-$4.90
MyStore,32,4,9,8,8,Card,1,$0.50
MyStore,32,4,9,8,9,Cash,11,-$30.40
MyStore,32,4,9,8,9,Card,6,$210.25
MyStore,32,4,9,8,10,Card,9,$82.75
MyStore,32,4,9,8,11,Cash,6,-$29.02
MyStore,32,4,9,8,11,Card,11,$30.00
MyStore,32,4,9,8,12,Cash,1,-$2.00
MyStore,32,4,9,8,12,Card,12,-$3.32
MyStore,32,4,9,8,12,Card,4,$33.49
MyStore,32,4,9,8,13,Cash,132,-$216.02
MyStore,32,4,9,8,13,Card,12,$16.50
MyStore,32,4,9,8,14,Cash,32,-$13.48
MyStore,32,4,9,8,14,Card,23,$189.00
MyStore,32,4,9,8,15,Cash,5,-$115.50
MyStore,32,4,9,8,15,Card,8,-$214.20
MyStore,32,4,9,8,15,Card,24,$148.73
MyStore,32,4,9,8,16,Cash,1,-$64.00
MyStore,32,4,9,8,16,Card,35,-$163.00
MyStore,32,4,9,8,16,Card,13,$118.40
MyStore,32,4,9,8,17,Cash,1,-$80.00
MyStore,32,4,9,8,17,Card,3,-$1.70
MyStore,32,4,9,8,17,Card,25,$62.74
MyStore,32,4,9,8,18,Cash,1,-$90.00
MyStore,32,5,10,8,8,Cash,1,-$1.50
MyStore,32,5,10,8,9,Card,16,$208.25
MyStore,32,5,10,8,10,Cash,4,-$100.00
MyStore,32,5,10,8,10,Card,16,$74.99
MyStore,32,5,10,8,11,Card,8,$30.00
MyStore,32,5,10,8,12,Cash,1,-$13.00
MyStore,32,5,10,8,12,Card,2,-$24.00
MyStore,32,5,10,8,12,Card,10,$348.00
MyStore,32,5,10,8,13,Card,23,-$58.21
MyStore,32,5,10,8,13,Card,17,$91.50
MyStore,32,5,10,8,14,Cash,1,-$44.00
MyStore,32,5,10,8,14,Card,43,$564.00
MyStore,32,5,10,8,15,Cash,14,-$176.50
MyStore,32,5,10,8,15,Card,29,-$48.60
MyStore,32,5,10,8,15,Card,8,$45.00
MyStore,32,5,10,8,16,Cash,47,-$98.12
MyStore,32,5,10,8,16,Card,10,-$13.73
MyStore,32,5,10,8,16,Card,9,$23.00
MyStore,32,5,10,8,17,Cash,6,-$68.00
MyStore,32,5,10,8,17,Card,3,-$109.00
MyStore,32,5,10,8,17,Card,12,$51.75
MyStore,32,5,10,8,18,Card,1,$12.00
MyStore,32,6,11,8,8,Card,1,$155.00
MyStore,32,6,11,8,9,Card,1,$125.00
MyStore,32,6,11,8,10,Card,24,-$18.70
MyStore,32,6,11,8,10,Card,7,$135.00
MyStore,32,6,11,8,11,Card,19,$67.00
MyStore,32,6,11,8,12,Cash,3,-$112.00
MyStore,32,6,11,8,12,Card,8,$84.00
MyStore,32,6,11,8,13,Cash,1,-$58.00
MyStore,32,6,11,8,13,Card,7,-$74.40
MyStore,32,6,11,8,13,Card,34,$213.75
MyStore,32,6,11,8,14,Cash,23,-$171.91
MyStore,32,6,11,8,14,Card,10,-$43.00
MyStore,32,6,11,8,14,Card,34,$131.74
MyStore,32,6,11,8,15,Cash,4,-$21.00
MyStore,32,6,11,8,15,Card,25,$109.00
MyStore,32,6,11,8,16,Cash,1,-$27.00
MyStore,32,6,11,8,16,Card,1,-$14.00
MyStore,32,6,11,8,16,Card,22,$45.55
MyStore,32,6,11,8,17,Card,4,$86.75
MyStore,32,7,12,8,8,Card,5,$35.00
MyStore,32,7,12,8,9,Cash,1,-$70.00
MyStore,32,7,12,8,9,Card,4,$35.00
MyStore,32,7,12,8,10,Cash,9,-$144.00
MyStore,32,7,12,8,10,Card,10,$223.00
MyStore,32,7,12,8,11,Cash,39,-$61.80
MyStore,32,7,12,8,11,Card,19,-$117.00
MyStore,32,7,12,8,11,Card,21,$575.75
MyStore,32,7,12,8,12,Card,31,$382.50
MyStore,32,7,12,8,13,Cash,4,-$210.00
MyStore,32,7,12,8,13,Card,19,$178.50
MyStore,32,7,12,8,14,Cash,19,-$325.30
MyStore,32,7,12,8,14,Card,35,$447.50
MyStore,32,7,12,8,15,Cash,3,-$321.00
MyStore,32,7,12,8,15,Card,2,-$216.00
MyStore,32,7,12,8,15,Card,29,$429.65
MyStore,32,7,12,8,16,Cash,12,-$3.34
MyStore,32,7,12,8,16,Card,4,$20.50
MyStore,32,7,12,8,17,Cash,4,-$16.90
MyStore,32,7,12,8,17,Card,4,$45.50
MyStore,33,1,13,8,9,Card,2,$2.50
MyStore,33,1,13,8,10,Card,4,$65.24
MyStore,33,1,13,8,11,Card,7,$24.00
MyStore,33,1,13,8,12,Cash,5,-$340.00
MyStore,33,1,13,8,12,Card,12,$214.50
MyStore,33,1,13,8,13,Card,1,-$14.00
MyStore,33,1,13,8,13,Card,19,$118.00
MyStore,33,1,13,8,14,Card,204,-$418.31
MyStore,33,1,13,8,14,Card,8,$260.05
MyStore,33,1,13,8,15,Cash,6,-$20.81
MyStore,33,1,13,8,15,Card,2,-$25.00
MyStore,33,1,13,8,15,Card,14,$32.50
MyStore,33,2,14,8,8,Card,1,$2.00
MyStore,33,2,14,8,9,Card,9,-$213.00
MyStore,33,2,14,8,9,Card,1,$10.00
MyStore,33,2,14,8,10,Cash,3,-$43.00
MyStore,33,2,14,8,10,Card,9,-$31.80
MyStore,33,2,14,8,10,Card,10,$252.99
MyStore,33,2,14,8,11,Card,6,-$235.30
MyStore,33,2,14,8,11,Card,14,$439.50
MyStore,33,2,14,8,12,Cash,14,-$105.80
MyStore,33,2,14,8,12,Card,13,$46.50
MyStore,33,2,14,8,13,Cash,13,-$144.50
MyStore,33,2,14,8,13,Card,16,$183.24
MyStore,33,2,14,8,14,Cash,9,-$125.00
MyStore,33,2,14,8,14,Card,25,$136.25
MyStore,33,2,14,8,15,Cash,4,-$42.00
MyStore,33,2,14,8,15,Card,17,-$125.00
MyStore,33,2,14,8,15,Card,19,$102.75
MyStore,33,2,14,8,16,Cash,23,-$310.81
MyStore,33,2,14,8,16,Card,9,$183.50
MyStore,33,2,14,8,17,Cash,56,-$49.00
MyStore,33,2,14,8,17,Card,3,$25.85
MyStore,33,3,15,8,8,Card,2,$35.00
MyStore,33,3,15,8,9,Cash,1,-$75.00
MyStore,33,3,15,8,9,Card,6,$20.98
MyStore,33,3,15,8,10,Card,17,$52.00
MyStore,33,3,15,8,11,Cash,11,-$41.11
MyStore,33,3,15,8,11,Card,3,$161.00
MyStore,33,3,15,8,12,Card,7,$26.10
MyStore,33,3,15,8,13,Cash,19,-$80.30
MyStore,33,3,15,8,13,Card,10,-$3.37
MyStore,33,3,15,8,13,Card,32,$360.00
MyStore,33,3,15,8,14,Cash,38,-$61.81
MyStore,33,3,15,8,14,Card,10,$44.50
MyStore,33,3,15,8,15,Cash,7,-$20.32
MyStore,33,3,15,8,15,Card,13,-$26.26
MyStore,33,3,15,8,15,Card,23,$279.50
MyStore,33,3,15,8,16,Cash,2,-$36.00
MyStore,33,3,15,8,16,Card,13,$109.75
MyStore,33,3,15,8,17,Cash,2,-$23.00
MyStore,33,3,15,8,17,Card,9,-$21.80
MyStore,33,3,15,8,17,Card,11,$73.75
MyStore,33,4,16,8,8,Card,2,$1.00
MyStore,33,4,16,8,9,Cash,6,-$38.00
MyStore,33,4,16,8,10,Cash,2,-$92.00
MyStore,33,4,16,8,10,Card,5,$164.50
MyStore,33,4,16,8,11,Cash,7,-$54.20
MyStore,33,4,16,8,11,Card,6,$39.00
MyStore,33,4,16,8,12,Cash,18,-$34.66
MyStore,33,4,16,8,12,Card,8,$50.50
MyStore,33,4,16,8,13,Card,8,$21.00
MyStore,33,4,16,8,14,Cash,10,-$80.20
MyStore,33,4,16,8,14,Card,19,$114.00
MyStore,33,4,16,8,15,Cash,10,-$191.00
MyStore,33,4,16,8,15,Card,1,$25.00
MyStore,33,4,16,8,16,Cash,2,-$3.01
MyStore,33,4,16,8,16,Card,23,$138.00
MyStore,33,4,16,8,17,Card,9,$208.00
MyStore,33,5,17,8,8,Card,3,$710.00
MyStore,33,5,17,8,9,Cash,5,-$30.00
MyStore,33,5,17,8,9,Card,11,$68.50
MyStore,33,5,17,8,10,Cash,4,-$18.00
MyStore,33,5,17,8,10,Card,12,$88.96
MyStore,33,5,17,8,11,Card,15,$126.50
MyStore,33,5,17,8,12,Card,15,$117.00
MyStore,33,5,17,8,13,Cash,5,-$5.00
MyStore,33,5,17,8,13,Card,13,$256.60
MyStore,33,5,17,8,14,Cash,9,-$406.00
MyStore,33,5,17,8,14,Card,11,$75.25
MyStore,33,5,17,8,15,Cash,2,-$34.00
MyStore,33,5,17,8,15,Card,21,$160.00
MyStore,33,5,17,8,16,Cash,3,-$31.00
MyStore,33,5,17,8,16,Card,5,-$36.10
MyStore,33,5,17,8,16,Card,14,$112.00
MyStore,33,5,17,8,17,Card,12,$70.50
MyStore,33,6,18,8,9,Cash,5,-$9.80
MyStore,33,6,18,8,9,Card,6,$4.50
MyStore,33,6,18,8,10,Cash,2,-$139.00
MyStore,33,6,18,8,10,Card,6,-$25.00
MyStore,33,6,18,8,10,Card,4,$31.00
MyStore,33,6,18,8,11,Cash,1,-$284.00
MyStore,33,6,18,8,11,Card,17,$43.00
MyStore,33,6,18,8,12,Cash,1,-$58.00
MyStore,33,6,18,8,12,Card,16,$71.25
MyStore,33,6,18,8,13,Cash,22,-$18.03
MyStore,33,6,18,8,13,Card,51,-$117.18
MyStore,33,6,18,8,13,Card,19,$645.75
MyStore,33,6,18,8,14,Cash,1,-$65.00
MyStore,33,6,18,8,14,Card,3,-$33.00
MyStore,33,6,18,8,14,Card,27,$217.80
MyStore,33,6,18,8,15,Cash,75,-$67.18
MyStore,33,6,18,8,15,Card,22,$185.65
MyStore,33,6,18,8,16,Cash,2,-$225.00
MyStore,33,6,18,8,16,Card,23,-$16.10
MyStore,33,6,18,8,16,Card,10,$142.49
MyStore,33,6,18,8,17,Cash,1,-$42.00
MyStore,33,6,18,8,17,Card,2,$6.50
MyStore,33,7,19,8,8,Card,2,$4.00
MyStore,33,7,19,8,9,Cash,60,-$126.21
MyStore,33,7,19,8,9,Card,6,-$57.00
MyStore,33,7,19,8,9,Card,4,$42.50
MyStore,33,7,19,8,10,Cash,1,-$170.00
MyStore,33,7,19,8,10,Card,11,$49.50
MyStore,33,7,19,8,11,Cash,1,-$54.00
MyStore,33,7,19,8,11,Card,5,-$8.00
MyStore,33,7,19,8,11,Card,10,$58.50
MyStore,33,7,19,8,12,Cash,5,-$94.00
MyStore,33,7,19,8,12,Card,4,-$8.80
MyStore,33,7,19,8,12,Card,29,$423.00
MyStore,33,7,19,8,13,Cash,8,-$158.00
MyStore,33,7,19,8,13,Card,1,-$143.00
MyStore,33,7,19,8,13,Card,17,$101.00
MyStore,33,7,19,8,14,Cash,7,-$208.00
MyStore,33,7,19,8,14,Card,24,-$236.90
MyStore,33,7,19,8,14,Card,12,$328.50
MyStore,33,7,19,8,15,Cash,5,-$35.40
MyStore,33,7,19,8,15,Card,52,-$84.60
MyStore,33,7,19,8,15,Card,21,$761.49
MyStore,33,7,19,8,16,Cash,1,-$56.00
MyStore,33,7,19,8,16,Card,13,$321.50
MyStore,33,7,19,8,17,Card,17,-$39.01
MyStore,33,7,19,8,17,Card,5,$21.50
MyStore,34,1,20,8,11,Card,5,$17.50
MyStore,34,1,20,8,12,Cash,1,-$201.00
MyStore,34,1,20,8,12,Card,52,-$299.60
MyStore,34,1,20,8,12,Card,7,$497.50
MyStore,34,1,20,8,13,Cash,9,-$164.00
MyStore,34,1,20,8,13,Card,15,$218.00
MyStore,34,1,20,8,14,Cash,11,-$170.00
MyStore,34,1,20,8,14,Card,1,-$20.00
MyStore,34,1,20,8,14,Card,12,$328.00
MyStore,34,1,20,8,15,Card,5,-$111.40
MyStore,34,1,20,8,15,Card,2,$183.00
MyStore,34,1,20,8,16,Cash,3,-$1.60
MyStore,34,1,20,8,16,Card,11,$141.00
MyStore,34,1,20,8,17,Card,2,$1.00
MyStore,34,2,21,8,8,Cash,12,-$10.70
MyStore,34,2,21,8,9,Cash,1,-$15.00
MyStore,34,2,21,8,9,Card,8,$91.25
MyStore,34,2,21,8,10,Card,38,-$30.70
MyStore,34,2,21,8,10,Card,8,$37.70
MyStore,34,2,21,8,11,Card,21,-$153.37
MyStore,34,2,21,8,11,Card,19,$341.00
MyStore,34,2,21,8,12,Cash,1,-$115.00
MyStore,34,2,21,8,12,Card,10,-$39.40
MyStore,34,2,21,8,12,Card,35,$227.59
MyStore,34,2,21,8,13,Cash,7,-$502.31
MyStore,34,2,21,8,13,Card,8,$54.00
MyStore,34,2,21,8,14,Cash,44,-$471.63
MyStore,34,2,21,8,14,Card,16,-$7.81
MyStore,34,2,21,8,14,Card,20,$114.00
MyStore,34,2,21,8,15,Card,9,-$246.00
MyStore,34,2,21,8,15,Card,23,$335.50
MyStore,34,2,21,8,16,Card,5,-$8.70
MyStore,34,2,21,8,16,Card,13,$237.00
MyStore,34,2,21,8,17,Cash,53,-$227.52
MyStore,34,2,21,8,17,Card,3,$39.50
MyStore,34,3,22,8,8,Card,13,$81.00
MyStore,34,3,22,8,9,Cash,2,-$134.00
MyStore,34,3,22,8,9,Card,1,$300.00
MyStore,34,3,22,8,10,Cash,6,-$114.00
MyStore,34,3,22,8,10,Card,1,-$16.00
MyStore,34,3,22,8,10,Card,9,$72.00
MyStore,34,3,22,8,11,Card,99,-$166.15
MyStore,34,3,22,8,11,Card,12,$24.75
MyStore,34,3,22,8,12,Cash,9,-$3.45
MyStore,34,3,22,8,12,Card,17,$78.00
MyStore,34,3,22,8,13,Cash,47,-$318.93
MyStore,34,3,22,8,13,Card,37,$161.00
MyStore,34,3,22,8,14,Card,8,$5.40
MyStore,34,3,22,8,15,Cash,2,-$170.00
MyStore,34,3,22,8,15,Card,1,-$4.00
MyStore,34,3,22,8,15,Card,10,$120.00
MyStore,34,3,22,8,16,Cash,2,-$95.00
MyStore,34,3,22,8,16,Card,9,$94.25
MyStore,34,3,22,8,17,Cash,49,-$74.96
MyStore,34,3,22,8,17,Card,8,$81.50
MyStore,34,4,23,8,8,Cash,3,-$45.00
MyStore,34,4,23,8,9,Cash,35,-$38.14
MyStore,34,4,23,8,9,Card,5,-$92.61
MyStore,34,4,23,8,9,Card,5,$13.50
MyStore,34,4,23,8,10,Cash,22,-$389.60
MyStore,34,4,23,8,10,Card,12,$325.00
MyStore,34,4,23,8,11,Cash,4,-$13.90
MyStore,34,4,23,8,11,Card,7,$36.50
MyStore,34,4,23,8,12,Card,11,-$24.50
MyStore,34,4,23,8,12,Card,9,$431.00
MyStore,34,4,23,8,13,Cash,5,-$138.30
MyStore,34,4,23,8,13,Card,2,-$0.60
MyStore,34,4,23,8,13,Card,17,$84.25
MyStore,34,4,23,8,14,Cash,12,-$23.61
MyStore,34,4,23,8,14,Card,18,-$72.90
MyStore,34,4,23,8,14,Card,24,$197.00
MyStore,34,4,23,8,15,Card,1,-$76.00
MyStore,34,4,23,8,15,Card,15,$219.00
MyStore,34,4,23,8,16,Card,19,-$71.30
MyStore,34,4,23,8,16,Card,25,$696.99
MyStore,34,4,23,8,17,Cash,5,-$150.00
MyStore,34,4,23,8,17,Card,5,$166.00
MyStore,34,5,24,8,8,Card,2,-$23.00
MyStore,34,5,24,8,8,Card,1,$22.00
MyStore,34,5,24,8,9,Cash,7,-$14.50
MyStore,34,5,24,8,9,Card,9,-$187.00
MyStore,34,5,24,8,10,Card,8,$145.50
MyStore,34,5,24,8,11,Cash,4,-$100.00
MyStore,34,5,24,8,11,Card,18,$103.60
MyStore,34,5,24,8,12,Card,10,-$62.50
MyStore,34,5,24,8,12,Card,11,$80.50
MyStore,34,5,24,8,13,Card,1,-$4.00
MyStore,34,5,24,8,13,Card,23,$73.50
MyStore,34,5,24,8,14,Cash,2,-$23.00
MyStore,34,5,24,8,14,Card,70,-$156.15
MyStore,34,5,24,8,14,Card,9,$165.50
MyStore,34,5,24,8,15,Cash,47,-$161.82
MyStore,34,5,24,8,15,Card,9,$69.50
MyStore,34,5,24,8,16,Card,10,$121.00
MyStore,34,5,24,8,17,Cash,2,-$45.00
MyStore,34,5,24,8,17,Card,6,$157.50
MyStore,34,5,24,8,18,Card,1,$0.50
MyStore,34,6,25,8,10,Card,25,-$11.85
MyStore,34,6,25,8,10,Card,14,$36.00
MyStore,34,6,25,8,11,Cash,28,-$2.03
MyStore,34,6,25,8,11,Card,17,$84.77
MyStore,34,6,25,8,12,Cash,3,-$143.00
MyStore,34,6,25,8,12,Card,1,-$3.00
MyStore,34,6,25,8,12,Card,7,$80.50
MyStore,34,6,25,8,13,Cash,24,-$35.53
MyStore,34,6,25,8,13,Card,5,-$78.00
MyStore,34,6,25,8,13,Card,25,$194.00
MyStore,34,6,25,8,14,Cash,64,-$152.64
MyStore,34,6,25,8,14,Card,3,-$3.20
MyStore,34,6,25,8,14,Card,48,$293.25
MyStore,34,6,25,8,15,Cash,1,-$221.00
MyStore,34,6,25,8,15,Card,13,$500.50
MyStore,34,6,25,8,16,Card,16,$376.49
MyStore,34,6,25,8,17,Card,3,$19.00
MyStore,34,6,25,8,18,Card,1,$8.00
MyStore,34,7,26,8,8,Card,5,$27.00
MyStore,34,7,26,8,9,Cash,9,-$17.95
MyStore,34,7,26,8,9,Card,1,-$23.00
MyStore,34,7,26,8,9,Card,6,$37.00
MyStore,34,7,26,8,10,Card,12,-$43.10
MyStore,34,7,26,8,10,Card,10,$218.50
MyStore,34,7,26,8,11,Cash,4,-$112.00
MyStore,34,7,26,8,11,Card,2,-$17.00
MyStore,34,7,26,8,11,Card,10,$85.50
MyStore,34,7,26,8,12,Cash,3,-$116.00
MyStore,34,7,26,8,12,Card,22,$244.50
MyStore,34,7,26,8,13,Cash,12,-$291.60
MyStore,34,7,26,8,13,Card,20,-$0.67
MyStore,34,7,26,8,13,Card,17,$223.25
MyStore,34,7,26,8,14,Card,6,-$58.00
MyStore,34,7,26,8,14,Card,28,$283.00
MyStore,34,7,26,8,15,Card,1,-$25.00
MyStore,34,7,26,8,15,Card,28,$211.33
MyStore,34,7,26,8,16,Card,1,-$40.00
MyStore,34,7,26,8,16,Card,5,$340.00
MyStore,34,7,26,8,17,Card,16,$53.49
MyStore,35,1,27,8,9,Cash,1,-$23.00
MyStore,35,1,27,8,9,Card,1,$3.00
MyStore,35,1,27,8,10,Card,1,-$1.00
MyStore,35,1,27,8,10,Card,21,$147.90
MyStore,35,1,27,8,12,Card,10,$285.50
MyStore,35,1,27,8,13,Card,46,-$65.90
MyStore,35,1,27,8,13,Card,10,$204.99
MyStore,35,1,27,8,14,Cash,1,-$47.00
MyStore,35,1,27,8,14,Card,18,-$49.30
MyStore,35,1,27,8,14,Card,5,$12.50
MyStore,35,1,27,8,15,Cash,11,-$61.60
MyStore,35,1,27,8,15,Card,155,-$644.80
MyStore,35,1,27,8,15,Card,19,$343.75
MyStore,35,2,28,8,9,Cash,2,-$26.00
MyStore,35,2,28,8,9,Card,1,-$8.00
MyStore,35,2,28,8,9,Card,3,$128.00
MyStore,35,2,28,8,11,Card,26,$92.00
MyStore,35,2,28,8,12,Cash,2,-$133.00
MyStore,35,2,28,8,12,Card,1,-$13.00
MyStore,35,2,28,8,12,Card,29,$127.00
MyStore,35,2,28,8,13,Cash,4,-$8.60
MyStore,35,2,28,8,13,Card,4,$28.20
MyStore,35,2,28,8,14,Cash,6,-$175.32
MyStore,35,2,28,8,14,Card,6,$16.00
MyStore,35,2,28,8,15,Cash,13,-$2.12
MyStore,35,2,28,8,15,Card,9,-$6.72
MyStore,35,2,28,8,15,Card,8,$35.50
MyStore,35,2,28,8,16,Card,6,$8.50
MyStore,35,3,29,8,8,Card,1,$25.00
MyStore,35,3,29,8,9,Cash,1,-$51.00
MyStore,35,3,29,8,9,Card,9,$83.50
MyStore,35,3,29,8,10,Cash,14,-$21.41
MyStore,35,3,29,8,10,Card,5,$337.70
MyStore,35,3,29,8,11,Cash,61,-$189.51
MyStore,35,3,29,8,11,Card,1,-$6.00
MyStore,35,3,29,8,11,Card,17,$98.00
MyStore,35,3,29,8,12,Cash,1,-$21.00
MyStore,35,3,29,8,12,Card,32,-$100.30
MyStore,35,3,29,8,12,Card,16,$177.10
MyStore,35,3,29,8,13,Cash,1,-$9.00
MyStore,35,3,29,8,13,Card,26,$171.00
MyStore,35,3,29,8,14,Cash,2,-$151.00
MyStore,35,3,29,8,14,Card,3,-$24.00
MyStore,35,3,29,8,14,Card,14,$157.00
MyStore,35,3,29,8,15,Cash,14,-$14.41
MyStore,35,3,29,8,15,Card,28,-$148.60
MyStore,35,3,29,8,15,Card,19,$266.00
MyStore,35,3,29,8,16,Cash,3,-$46.00
MyStore,35,3,29,8,16,Card,47,-$75.04
MyStore,35,3,29,8,16,Card,6,$65.99
MyStore,35,3,29,8,17,Card,7,$93.50
MyStore,35,4,30,8,9,Card,7,$9.00
MyStore,35,4,30,8,10,Cash,3,-$69.00
MyStore,35,4,30,8,10,Card,4,$43.00
MyStore,35,4,30,8,11,Cash,20,-$33.71
MyStore,35,4,30,8,11,Card,3,-$104.00
MyStore,35,4,30,8,11,Card,8,$222.50
MyStore,35,4,30,8,12,Cash,2,-$15.00
MyStore,35,4,30,8,12,Card,19,$121.00
MyStore,35,4,30,8,13,Cash,1,-$118.00
MyStore,35,4,30,8,13,Card,5,-$0.63
MyStore,35,4,30,8,13,Card,10,$27.70
MyStore,35,4,30,8,14,Cash,12,-$194.30
MyStore,35,4,30,8,14,Card,32,$188.75
MyStore,35,4,30,8,15,Card,25,$131.50
MyStore,35,4,30,8,16,Card,7,$31.00
MyStore,35,4,30,8,17,Cash,1,-$44.00
MyStore,35,4,30,8,17,Card,4,-$25.40
MyStore,35,4,30,8,17,Card,2,$42.00
MyStore,35,5,31,8,9,Card,10,$185.00
MyStore,35,5,31,8,10,Card,10,$78.00
MyStore,35,5,31,8,11,Cash,9,-$66.45
MyStore,35,5,31,8,11,Card,21,-$29.51
MyStore,35,5,31,8,11,Card,18,$50.50
MyStore,35,5,31,8,12,Cash,14,-$16.04
MyStore,35,5,31,8,12,Card,43,$122.20
MyStore,35,5,31,8,13,Card,1,-$7.00
MyStore,35,5,31,8,13,Card,19,$531.00
MyStore,35,5,31,8,14,Cash,17,-$48.20
MyStore,35,5,31,8,14,Card,3,-$3.90
MyStore,35,5,31,8,14,Card,7,$197.00
MyStore,35,5,31,8,15,Cash,5,-$33.00
MyStore,35,5,31,8,15,Card,28,$84.75
MyStore,35,5,31,8,16,Cash,8,-$238.91
MyStore,35,5,31,8,16,Card,11,-$37.40
MyStore,35,5,31,8,16,Card,12,$122.50
MyStore,35,5,31,8,17,Cash,1,-$203.00
MyStore,35,5,31,8,17,Card,11,-$307.00
MyStore,35,5,31,8,17,Card,11,$323.50
MyStore,35,6,1,9,8,Card,2,$40.00
MyStore,35,6,1,9,9,Cash,2,-$23.00
MyStore,35,6,1,9,9,Card,1,-$10.00
MyStore,35,6,1,9,9,Card,17,$74.50
MyStore,35,6,1,9,10,Cash,6,-$2.80
MyStore,35,6,1,9,10,Card,27,-$1.14
MyStore,35,6,1,9,10,Card,5,$8.50
MyStore,35,6,1,9,11,Cash,5,-$34.00
MyStore,35,6,1,9,11,Card,7,-$75.60
MyStore,35,6,1,9,11,Card,9,$256.50
MyStore,35,6,1,9,12,Card,4,-$113.00
MyStore,35,6,1,9,12,Card,15,$285.99
MyStore,35,6,1,9,13,Cash,22,-$134.24
MyStore,35,6,1,9,13,Card,9,-$75.72
MyStore,35,6,1,9,13,Card,16,$233.50
MyStore,35,6,1,9,14,Card,11,-$49.22
MyStore,35,6,1,9,14,Card,21,$111.50
MyStore,35,6,1,9,15,Cash,1,-$8.00
MyStore,35,6,1,9,15,Card,12,$175.60
MyStore,35,6,1,9,16,Cash,39,-$72.13
MyStore,35,6,1,9,16,Card,49,-$15.13
MyStore,35,6,1,9,16,Card,12,$154.00
MyStore,35,6,1,9,17,Cash,9,-$46.70
MyStore,35,6,1,9,17,Card,4,-$112.00
MyStore,35,6,1,9,17,Card,11,$216.50
MyStore,35,7,2,9,8,Card,1,$10.00
MyStore,35,7,2,9,9,Card,3,-$21.60
MyStore,35,7,2,9,9,Card,15,$69.50
MyStore,35,7,2,9,10,Card,36,-$19.17
MyStore,35,7,2,9,10,Card,15,$102.50
MyStore,35,7,2,9,11,Cash,13,-$124.00
MyStore,35,7,2,9,11,Card,11,$48.99
MyStore,35,7,2,9,12,Cash,28,-$252.75
MyStore,35,7,2,9,12,Card,20,$245.50
MyStore,35,7,2,9,13,Cash,20,-$52.91
MyStore,35,7,2,9,13,Card,15,-$167.40
MyStore,35,7,2,9,13,Card,28,$701.00
MyStore,35,7,2,9,14,Cash,17,-$6.21
MyStore,35,7,2,9,14,Card,2,-$14.00
MyStore,35,7,2,9,14,Card,27,$303.75
MyStore,35,7,2,9,15,Cash,3,-$197.00
MyStore,35,7,2,9,15,Card,5,-$10.20
MyStore,35,7,2,9,15,Card,13,$81.75
MyStore,35,7,2,9,16,Cash,5,-$16.70
MyStore,35,7,2,9,16,Card,21,$230.00
MyStore,35,7,2,9,17,Cash,6,-$52.51
MyStore,35,7,2,9,17,Card,8,$38.00
MyStore,36,1,3,9,9,Card,4,$13.00
MyStore,36,1,3,9,10,Card,4,$147.50
MyStore,36,1,3,9,11,Cash,3,-$31.00
MyStore,36,1,3,9,11,Card,186,-$394.15
